kind,section_slug,section_title,domain,record_kind,name,route,mysql_view_name,logical_path,required_columns,mandatory_context_columns,lineage,formula,metric_unit,valid_sample_count_required,missing_sample_count_required,default_status,smoke_visible_default,placeholder_flag_default,fallback_flag_default,reference_smoke_runtime_status,reference_smoke_match_count,reference_smoke_implemented_count,reference_smoke_partial_count,reference_smoke_unavailable_count,reference_smoke_blocked_count,reference_smoke_output_examples,reference_smoke_artifact_examples,canonical_gap_classification
reports,power-energy-thermal-compute-runtime,Power / Energy / Thermal / Compute / Runtime,power_energy,table,live_power_runtime_table,/reports/power-energy-thermal-compute-runtime/tables/live_power_runtime_table,live_power_runtime_table_v,reports/csv/live_power_runtime_table.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;dl_tx_power_dbm;ul_tx_power_dbm;power_control_command;pa_backoff_db;rf_chain_power_w;digital_baseband_power_w;cpu_power_w;memory_bandwidth_bytes_s;memory_utilization;ComputeLatency_ms;DecodeLatency_ms;AirInterfaceTTI_ms;AirInterfaceObservation_ms;ProcedureDelay_ms;Latency_ms;cpu_cycles;memory_bytes;queue_depth;lock_wait_ms;contention_count;AreaEfficiencyProxy;PAPR_dB;PeakClippingEvents;energy_per_bit_j;joules_per_gb;cell_energy_efficiency;ue_energy_efficiency;sleep_state;thermal_state;throttling_flag,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,6,6,0,0,0,table_latency;latency_cdf_plot;power_energy_table;timing_synchronization_table;latency_root_cause_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,power-energy-thermal-compute-runtime,Power / Energy / Thermal / Compute / Runtime,power_energy,table,live_rf_power_table,/reports/power-energy-thermal-compute-runtime/tables/live_rf_power_table,live_rf_power_table_v,reports/csv/live_rf_power_table.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;dl_tx_power_dbm;ul_tx_power_dbm;power_control_command;pa_backoff_db;rf_chain_power_w;digital_baseband_power_w;cpu_power_w;memory_bandwidth_bytes_s;memory_utilization;ComputeLatency_ms;DecodeLatency_ms;AirInterfaceTTI_ms;AirInterfaceObservation_ms;ProcedureDelay_ms;Latency_ms;cpu_cycles;memory_bytes;queue_depth;lock_wait_ms;contention_count;AreaEfficiencyProxy;PAPR_dB;PeakClippingEvents;energy_per_bit_j;joules_per_gb;cell_energy_efficiency;ue_energy_efficiency;sleep_state;thermal_state;throttling_flag,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,6,6,0,0,0,table_latency;latency_cdf_plot;power_energy_table;timing_synchronization_table;latency_root_cause_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,power-energy-thermal-compute-runtime,Power / Energy / Thermal / Compute / Runtime,power_energy,table,live_bb_power_table,/reports/power-energy-thermal-compute-runtime/tables/live_bb_power_table,live_bb_power_table_v,reports/csv/live_bb_power_table.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;dl_tx_power_dbm;ul_tx_power_dbm;power_control_command;pa_backoff_db;rf_chain_power_w;digital_baseband_power_w;cpu_power_w;memory_bandwidth_bytes_s;memory_utilization;ComputeLatency_ms;DecodeLatency_ms;AirInterfaceTTI_ms;AirInterfaceObservation_ms;ProcedureDelay_ms;Latency_ms;cpu_cycles;memory_bytes;queue_depth;lock_wait_ms;contention_count;AreaEfficiencyProxy;PAPR_dB;PeakClippingEvents;energy_per_bit_j;joules_per_gb;cell_energy_efficiency;ue_energy_efficiency;sleep_state;thermal_state;throttling_flag,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,6,6,0,0,0,table_latency;latency_cdf_plot;power_energy_table;timing_synchronization_table;latency_root_cause_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,power-energy-thermal-compute-runtime,Power / Energy / Thermal / Compute / Runtime,power_energy,table,live_energy_efficiency_table,/reports/power-energy-thermal-compute-runtime/tables/live_energy_efficiency_table,live_energy_efficiency_table_v,reports/csv/live_energy_efficiency_table.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;dl_tx_power_dbm;ul_tx_power_dbm;power_control_command;pa_backoff_db;rf_chain_power_w;digital_baseband_power_w;cpu_power_w;memory_bandwidth_bytes_s;memory_utilization;ComputeLatency_ms;DecodeLatency_ms;AirInterfaceTTI_ms;AirInterfaceObservation_ms;ProcedureDelay_ms;Latency_ms;cpu_cycles;memory_bytes;queue_depth;lock_wait_ms;contention_count;AreaEfficiencyProxy;PAPR_dB;PeakClippingEvents;energy_per_bit_j;joules_per_gb;cell_energy_efficiency;ue_energy_efficiency;sleep_state;thermal_state;throttling_flag,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,6,6,0,0,0,table_latency;latency_cdf_plot;power_energy_table;timing_synchronization_table;latency_root_cause_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,power-energy-thermal-compute-runtime,Power / Energy / Thermal / Compute / Runtime,power_energy,table,live_sleep_state_table,/reports/power-energy-thermal-compute-runtime/tables/live_sleep_state_table,live_sleep_state_table_v,reports/csv/live_sleep_state_table.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;dl_tx_power_dbm;ul_tx_power_dbm;power_control_command;pa_backoff_db;rf_chain_power_w;digital_baseband_power_w;cpu_power_w;memory_bandwidth_bytes_s;memory_utilization;ComputeLatency_ms;DecodeLatency_ms;AirInterfaceTTI_ms;AirInterfaceObservation_ms;ProcedureDelay_ms;Latency_ms;cpu_cycles;memory_bytes;queue_depth;lock_wait_ms;contention_count;AreaEfficiencyProxy;PAPR_dB;PeakClippingEvents;energy_per_bit_j;joules_per_gb;cell_energy_efficiency;ue_energy_efficiency;sleep_state;thermal_state;throttling_flag,direction;ue_id;bs_id;sfn;slot;symbol,required,runtime truth fact table,table_defined,false,false,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_evidence_present_noncanonical,6,6,0,0,0,table_latency;latency_cdf_plot;power_energy_table;timing_synchronization_table;latency_root_cause_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,power-energy-thermal-compute-runtime,Power / Energy / Thermal / Compute / Runtime,power_energy,chart,TX power timeline per cell,/reports/power-energy-thermal-compute-runtime/charts/tx-power-timeline-per-cell,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,6,6,0,0,0,table_latency;latency_cdf_plot;power_energy_table;timing_synchronization_table;latency_root_cause_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,power-energy-thermal-compute-runtime,Power / Energy / Thermal / Compute / Runtime,power_energy,chart,TX power timeline per UE,/reports/power-energy-thermal-compute-runtime/charts/tx-power-timeline-per-ue,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,6,6,0,0,0,table_latency;latency_cdf_plot;power_energy_table;timing_synchronization_table;latency_root_cause_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,power-energy-thermal-compute-runtime,Power / Energy / Thermal / Compute / Runtime,power_energy,chart,power vs throughput,/reports/power-energy-thermal-compute-runtime/charts/power-vs-throughput,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,6,6,0,0,0,table_latency;latency_cdf_plot;power_energy_table;timing_synchronization_table;latency_root_cause_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,power-energy-thermal-compute-runtime,Power / Energy / Thermal / Compute / Runtime,power_energy,chart,power vs BLER,/reports/power-energy-thermal-compute-runtime/charts/power-vs-bler,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,6,6,0,0,0,table_latency;latency_cdf_plot;power_energy_table;timing_synchronization_table;latency_root_cause_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
reports,power-energy-thermal-compute-runtime,Power / Energy / Thermal / Compute / Runtime,power_energy,chart,energy per bit over time,/reports/power-energy-thermal-compute-runtime/charts/energy-per-bit-over-time,,,,,required,render only from real DB/artifact rows,source_defined,false,false,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,6,6,0,0,0,table_latency;latency_cdf_plot;power_energy_table;timing_synchronization_table;latency_root_cause_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
